Index,Dist. Route (m),Elev. Lidar (ft),Elev. Lidar (m)
811,8110,175.8584343,53.60165076
812,8120,175.6016117,53.52337124
813,8130,178.3996849,54.37622395
814,8140,173.4036239,52.85342456
815,8150,180.5763549,55.03967298
816,8160,171.7462434,52.348255
817,8170,170.9675237,52.11090123
818,8180,170.1101466,51.84957267
819,8190,169.3282785,51.6112593
820,8200,168.5757944,51.38190214
821,8210,167.7369398,51.12621925
822,8220,166.934293,50.8815725
823,8230,166.0961476,50.62610578
824,8240,165.3093571,50.38629204
825,8250,164.5334027,50.14978114
826,8260,163.6709676,49.88691092
827,8270,162.8644231,49.64107616
828,8280,162.0407758,49.39002846
829,8290,161.2010794,49.134089
830,8300,160.3342915,48.86989204
831,8310,164.2781712,50.07198659
832,8320,158.7164696,48.37677994
833,8330,157.9717733,48.1497965
834,8340,157.0785669,47.87754719
835,8350,156.2602493,47.62812398
836,8360,155.4200577,47.37203358
837,8370,154.6304914,47.13137379
838,8380,153.8302521,46.88746084
839,8390,152.9778263,46.62764144
840,8400,152.2072201,46.39276067
841,8410,151.3813802,46.14104468
842,8420,150.5225836,45.87928347
843,8430,149.7109211,45.63188874
844,8440,150.5389332,45.88426684
845,8450,148.0474614,45.12486622
846,8460,147.2669387,44.8869629
847,8470,149.920014,45.69562028
848,8480,145.6480997,44.3935408
849,8490,167.9380842,51.18752807
850,8500,143.9805338,43.88526671
851,8510,143.1601745,43.63522118
852,8520,142.6516857,43.4802338
853,8530,142.4002757,43.40360403
854,8540,142.5122197,43.43772458
855,8550,144.2447575,43.96580209
856,8560,143.8362997,43.84130415
857,8570,144.5697872,44.06487114
858,8580,144.9735228,44.18792974
859,8590,144.569337,44.06473392
860,8600,144.129892,43.93079109
861,8610,143.4822831,43.7333999
862,8620,142.9073322,43.55815486
863,8630,142.1559256,43.32912614
864,8640,141.3230708,43.07527197
865,8650,140.4628668,42.8130818
866,8660,139.6540926,42.56656743
867,8670,139.1201621,42.40382542
868,8680,139.3152548,42.46328967
869,8690,139.3065616,42.46063998
870,8700,139.5669242,42.53999849
871,8710,157.9744311,48.15060659
872,8720,162.0393103,49.38958177
873,8730,159.5408117,48.62803942
874,8740,141.4283615,43.10736459
875,8750,143.1199945,43.62297431
876,8760,147.4258983,44.9354138
877,8770,146.4729163,44.6449449
878,8780,152.0159276,46.33445473
879,8790,149.9562858,45.70667593
880,8800,151.3907419,46.14389814
881,8810,152.5567526,46.4992982
882,8820,153.3821616,46.75088287
883,8830,154.2189714,47.00594248
884,8840,155.1265149,47.28256175
885,8850,154.1370827,46.9809828
886,8860,152.9794945,46.62814991
887,8870,151.7727366,46.26033012
888,8880,150.5904813,45.8999787
889,8890,149.3150278,45.51122046
890,8900,148.1568212,45.15819911
891,8910,147.0192005,44.81145231
892,8920,145.8165177,44.44487459
893,8930,144.7182184,44.11011298
894,8940,143.5353661,43.74957958
895,8950,155.5485989,47.41121295
896,8960,144.6345828,44.08462084
897,8970,144.5243275,44.05101501
898,8980,151.047688,46.03933529
899,8990,148.618993,45.29906906
900,9000,150.8652951,45.98374195
901,9010,198.7300161,60.57290891
902,9020,163.1565403,49.73011348
903,9030,166.3157863,50.69305166
904,9040,160.0442246,48.78147965
905,9050,163.1384805,49.72460886
906,9060,168.9536111,51.49706066
907,9070,166.8453541,50.85446394
908,9080,169.2217548,51.57879085
909,9090,171.5655145,52.29316881
910,9100,173.8895209,53.00152597
911,9110,176.2584463,53.72357443
912,9120,180.1871013,54.92102846
913,9130,180.7227704,55.08430043
914,9140,183.5465708,55.94499479
915,9150,196.9036261,60.01622523
916,9160,187.5029553,57.15090078
917,9170,190.5164315,58.06940833
918,9180,214.7418493,65.45331568
919,9190,194.4233248,59.2602294
920,9200,211.0265522,64.3208931
921,9210,224.048052,68.28984624
922,9220,206.3220105,62.88694879
923,9230,219.9000805,67.02554453
924,9240,233.8818661,71.2871928
925,9250,210.5911815,64.18819212
926,9260,215.7038256,65.74652604
927,9270,212.6779864,64.82425026
928,9280,214.9743543,65.52418319
929,9290,216.9883297,66.13804288
930,9300,219.2306546,66.82150351
931,9310,221.3137949,67.45644467
932,9320,227.631683,69.38213698
933,9330,225.665502,68.782845
934,9340,227.7610277,69.42156124
935,9350,229.9276715,70.08195429
936,9360,231.9338972,70.69345187
937,9370,234.0701919,71.3445945
938,9380,238.8044221,72.78758786
939,9390,241.326543,73.55633031
940,9400,239.6182166,73.03563242
941,9410,240.9605698,73.44478166
942,9420,242.4426468,73.89651873
943,9430,244.1532108,74.41789865
944,9440,245.7374515,74.90077521
945,9450,247.4576553,75.42509332
946,9460,249.0242923,75.9026043
947,9470,267.6970855,81.59407166
948,9480,257.1701502,78.38546178
949,9490,254.5815152,77.59644584
950,9500,261.7341706,79.7765752
951,9510,257.1434625,78.37732738
952,9520,258.7507792,78.86723751
953,9530,260.2462481,79.32305642
954,9540,261.4904622,79.70229288
955,9550,262.3862182,79.97531931
956,9560,263.988033,80.46355246
957,9570,265.6671095,80.97533498
958,9580,267.2616018,81.46133623
959,9590,268.9832374,81.98609076
960,9600,270.6641018,82.49841822
961,9610,271.9050954,82.87667308
962,9620,272.9063888,83.18186729
963,9630,274.3588385,83.62457398
964,9640,276.3525119,84.23224564
965,9650,278.2707521,84.81692524
966,9660,280.3056903,85.43717442
967,9670,285.2880152,86.95578704
968,9680,285.5899365,87.04781266
969,9690,284.9038863,86.83870454
970,9700,285.7587189,87.09925753
971,9710,286.2646444,87.25346363
972,9720,286.8747789,87.4394326
973,9730,287.4950336,87.62848626
974,9740,288.0757178,87.8054788
975,9750,289.0193495,88.09309772
976,9760,289.2851608,88.17411702
977,9770,289.8472568,88.34544388
978,9780,293.9614757,89.5994578
979,9790,290.322566,88.4903181
980,9800,289.982005,88.38651512
981,9810,289.3038661,88.1798184
982,9820,288.4942666,87.93305245
983,9830,287.6830647,87.68579813
984,9840,287.0309169,87.48702347
985,9850,286.4527779,87.3108067
986,9860,285.5710774,87.04206438
987,9870,285.6580355,87.06856921
988,9880,286.9457346,87.46105992
989,9890,288.532339,87.94465693
990,9900,290.0927603,88.42027333
991,9910,291.7221465,88.91691027
992,9920,293.2823819,89.39247001
993,9930,294.8744735,89.87773951
994,9940,296.614475,90.40809197
995,9950,300.8097565,91.68681378
996,9960,299.8130466,91.38301659
997,9970,301.4346462,91.87728017
998,9980,302.9905944,92.35153316
999,9990,304.5529696,92.82774514
1000,10000,305.6797672,93.17119305
1001,10010,306.4290257,93.39956704
1002,10020,307.3082765,93.66756267
1003,10030,308.6165484,94.06632396
1004,10040,310.0523377,94.50395253
1005,10050,311.3779565,94.90800115
1006,10060,312.7846211,95.33675251
1007,10070,314.1927643,95.76595455
1008,10080,315.4985113,96.16394625
1009,10090,316.885774,96.58678391
1010,10100,318.3121307,97.02153744
1011,10110,319.6282715,97.42269715
1012,10120,321.1589565,97.88924993
1013,10130,322.445644,98.2814323
1014,10140,323.2786606,98.53533576
1015,10150,357.9029718,109.0888258
1016,10160,324.9123812,99.03329379
1017,10170,325.820514,99.31009267
1018,10180,327.0515381,99.68530882
1019,10190,328.0857661,100.0005415
1020,10200,329.2949729,100.3691077
1021,10210,332.1381373,101.2357042
1022,10220,331.6650098,101.091495
1023,10230,332.8220576,101.4441632
1024,10240,334.5921929,101.9837004
1025,10250,335.1198113,102.1445185
1026,10260,336.2676713,102.4943862
1027,10270,337.4062947,102.8414386
1028,10280,338.495802,103.1735204
1029,10290,339.6020812,103.5107143
1030,10300,340.5787704,103.8084092
1031,10310,341.324087,104.0355817
1032,10320,342.1056885,104.2738139
1033,10330,342.7287296,104.4637168
1034,10340,351.1207736,107.0216118
1035,10350,355.5714962,108.378192
1036,10360,344.4298593,104.9822211
1037,10370,344.9841541,105.1511702
1038,10380,345.5867007,105.3348264
1039,10390,346.2223508,105.5285725
1040,10400,346.8929364,105.732967
1041,10410,347.4930491,105.9158814
1042,10420,348.0760974,106.0935945
1043,10430,348.6737528,106.2757599
1044,10440,349.2981862,106.4660871
1045,10450,349.9072051,106.6517161
1046,10460,350.485666,106.828031
1047,10470,350.9047167,106.9557577
1048,10480,351.4415714,107.119391
1049,10490,352.0413052,107.3021898
1050,10500,352.5851705,107.46796
1051,10510,353.2163796,107.6603525
1052,10520,354.6709082,108.1036928
1053,10530,354.4900218,108.0485586
1054,10540,355.648338,108.4016134
1055,10550,355.7204686,108.4235988
1056,10560,356.0784148,108.5327008
1057,10570,356.6591272,108.709702
1058,10580,357.0937101,108.8421628
1059,10590,357.5091623,108.9687927
1060,10600,357.7968359,109.0564756
1061,10610,357.9583568,109.1057072
1062,10620,358.2478781,109.1939532
1063,10630,358.6454269,109.3151261
1064,10640,358.8751944,109.3851592
1065,10650,358.8747243,109.385016
1066,10660,359.1491979,109.4686755
1067,10670,359.3453893,109.5284747
1068,10680,359.6087272,109.6087401
1069,10690,359.8164402,109.672051
1070,10700,360.0596113,109.7461695
1071,10710,360.3734302,109.8418215
1072,10720,360.4640276,109.8694356
1073,10730,360.7136786,109.9455292
1074,10740,360.9396111,110.0143935
1075,10750,361.1445495,110.0768587
1076,10760,361.3631862,110.1434992
1077,10770,364.3573475,111.0561195
1078,10780,361.9454221,110.3209647
1079,10790,362.202307,110.3992632
1080,10800,362.30219,110.4297075
1081,10810,362.568119,110.5107627
1082,10820,362.7904484,110.5785287
1083,10830,362.9516449,110.6276614
1084,10840,363.1349504,110.6835329
1085,10850,363.4111014,110.7677037
1086,10860,363.6046422,110.8266949
1087,10870,363.7403114,110.8680469
1088,10880,363.9974022,110.9464082
1089,10890,364.2654064,111.0280959
1090,10900,364.5024971,111.1003611
1091,10910,364.7550887,111.177351
1092,10920,364.9707966,111.2430988
1093,10930,365.1562356,111.2996206
1094,10940,365.2393161,111.3249436
1095,10950,365.8954811,111.5249426
1096,10960,364.850143,111.2063236
1097,10970,364.5286253,111.108325
1098,10980,365.2006963,111.3131722
1099,10990,363.8571264,110.9036521
1100,11000,363.638221,110.8369298
1101,11010,365.0767378,111.2753897
1102,11020,362.8754855,110.604448
1103,11030,362.5582752,110.5077623
1104,11040,362.2152547,110.4032096
1105,11050,361.8464993,110.290813
1106,11060,361.542417,110.1981287
1107,11070,361.2854885,110.1198169
1108,11080,360.9847452,110.0281503
1109,11090,360.7656806,109.9613794
1110,11100,360.3846042,109.8452273
1111,11110,360.0236335,109.7352035
1112,11120,359.661524,109.6248325
1113,11130,359.3492769,109.5296596
1114,11140,359.4946384,109.5739658
1115,11150,358.6583526,109.3190659
1116,11160,358.4192512,109.2461878
1117,11170,358.2720619,109.2013245
1118,11180,358.0852595,109.1443871
1119,11190,358.0093449,109.1212483
1120,11200,357.9015131,109.0883812
1121,11210,357.9143551,109.0922954
1122,11220,357.9001621,109.0879694
1123,11230,357.7495275,109.042056
1124,11240,357.5975239,108.9957253
1125,11250,357.5225195,108.9728639
1126,11260,357.349718,108.920194
1127,11270,357.1657121,108.864109
1128,11280,367.6150001,112.049052
1129,11290,356.8882033,108.7795244
1130,11300,356.788142,108.7490257
1131,11310,356.6448111,108.7053384
1132,11320,356.602114,108.6923244
1133,11330,356.4079867,108.6331543
1134,11340,356.2411707,108.5823088
1135,11350,356.1664633,108.559538
1136,11360,356.0660689,108.5289378
1137,11370,356.0456028,108.5226997
1138,11380,355.8915057,108.4757309
1139,11390,355.8515734,108.4635596
1140,11400,355.9381888,108.4899599
1141,11410,355.8152341,108.4524833
1142,11420,355.6507059,108.4023352
1143,11430,355.5587163,108.3742967
1144,11440,355.4813682,108.350721
1145,11450,355.3431904,108.3086044
1146,11460,355.2773607,108.2885395
1147,11470,355.1065374,108.2364726
1148,11480,354.8819225,108.16801
1149,11490,354.3015471,107.9911116
1150,11500,353.7484554,107.8225292
1151,11510,353.2277954,107.663832
1152,11520,352.6557124,107.4894611
1153,11530,352.0718542,107.3115012
1154,11540,351.6297539,107.176749
1155,11550,350.9092828,106.9571494
1156,11560,350.3642284,106.7910168
1157,11570,349.7198501,106.5946103
1158,11580,349.1365144,106.4168096
1159,11590,348.568005,106.2435279
1160,11600,347.9711735,106.0616137
1161,11610,347.4071903,105.8897116
1162,11620,346.8291326,105.7135196
1163,11630,347.1027285,105.7969116
1164,11640,347.1945721,105.8249056
1165,11650,345.2781427,105.2407779
1166,11660,344.7592124,105.0826079
1167,11670,344.2038112,104.9133216
1168,11680,343.665407,104.749216
1169,11690,343.1478651,104.5914693
1170,11700,342.5997057,104.4243903
1171,11710,342.0134395,104.2456964
1172,11720,341.4324167,104.0686006
1173,11730,340.9122186,103.9100442
1174,11740,340.3246475,103.7309526
1175,11750,351.5736568,107.1596506
1176,11760,339.2939502,103.416796
1177,11770,344.6097944,105.0370653
1178,11780,338.1478075,103.0674517
1179,11790,337.5274059,102.8783533
1180,11800,336.9912337,102.714928
1181,11810,336.3463338,102.5183626
1182,11820,335.6675272,102.3114623
1183,11830,335.0811191,102.1327251
1184,11840,334.4219097,101.9317981
1185,11850,333.8298861,101.7513493
1186,11860,333.2465493,101.5735482
1187,11870,332.4894966,101.3427986
1188,11880,331.855577,101.1495799
1189,11890,331.3152867,100.9848994
1190,11900,346.0512685,105.4764266
1191,11910,330.0257612,100.591852
1192,11920,329.3861614,100.396902
1193,11930,328.7910792,100.215521
1194,11940,328.3262454,100.0738396
1195,11950,327.8042311,99.91472963
1196,11960,327.3282283,99.76964398
1197,11970,327.2373926,99.74195726
1198,11980,327.548692,99.83684133
1199,11990,327.8706524,99.93497485
1200,12000,328.2512366,100.0509769
1201,12010,328.4667305,100.1166595
1202,12020,328.3980402,100.0957226
1203,12030,329.2861231,100.3664103
1204,12040,327.9627543,99.9630475
1205,12050,327.7120675,99.88663818
1206,12060,327.4893898,99.81876601
1207,12070,327.1784918,99.72400429
1208,12080,326.8816665,99.63353195
1209,12090,332.2290661,101.2634194
1210,12100,326.2703079,99.44718984
1211,12110,325.9725728,99.35644019
1212,12120,325.9737246,99.35679125
1213,12130,326.0430358,99.37791732
1214,12140,326.1147838,99.3997861
1215,12150,326.2950574,99.45473349
1216,12160,326.3855283,99.48230904
1217,12170,326.5416509,99.5298952
1218,12180,326.6374123,99.55908328
1219,12190,326.7424669,99.59110392
1220,12200,326.8174618,99.61396235
1221,12210,327.0258875,99.67749051
1222,12220,329.1959105,100.3389135
1223,12230,327.3160591,99.76593482
1224,12240,327.4314887,99.80111776
1225,12250,327.5359714,99.83296409
1226,12260,327.6516914,99.86823554
1227,12270,327.7505672,99.89837287
1228,12280,327.9293134,99.95285474
1229,12290,327.9723491,99.96597201
1230,12300,328.156203,100.0220107
1231,12310,328.2285977,100.0440766
1232,12320,332.4527949,101.3316119
1233,12330,328.4973032,100.125978
1234,12340,347.384942,105.8829303
1235,12350,328.7334395,100.1979524
1236,12360,355.1581326,108.2521988
1237,12370,329.0887126,100.3062396
1238,12380,329.3120877,100.3743243
1239,12390,331.2036551,100.9508741
1240,12400,329.5467916,100.4458621
1241,12410,329.7290289,100.501408
1242,12420,329.8315363,100.5326523
1243,12430,330.9884869,100.8852908
1244,12440,331.0093452,100.8916484
1245,12450,330.1915382,100.6423808
1246,12460,330.2627409,100.6640834
1247,12470,330.558669,100.7542823
1248,12480,330.5747234,100.7591757
1249,12490,330.6204498,100.7731131
1250,12500,330.7842196,100.8230301
1251,12510,330.8898743,100.8552337
1252,12520,332.2218257,101.2612125
1253,12530,331.1393845,100.9312844
1254,12540,331.2031212,100.9507113
1255,12550,335.6987472,102.3209781
1256,12560,335.5845319,102.2861653
1257,12570,331.5239788,101.0485087
1258,12580,344.9915411,105.1534217
1259,12590,331.7152304,101.1068022
1260,12600,331.818299,101.1382175
1261,12610,331.9956444,101.1922724
1262,12620,346.8127329,105.708521
1263,12630,332.0933228,101.2220448
1264,12640,331.9968554,101.1926415
1265,12650,331.6158122,101.0764995
1266,12660,331.2623904,100.9687766
1267,12670,330.8421394,100.8406841
1268,12680,330.4474732,100.7203898
1269,12690,330.6131615,100.7708916
1270,12700,340.7365649,103.856505
1271,12710,329.3397832,100.3827659
1272,12720,328.9520421,100.2645824
1273,12730,328.5005208,100.1269587
1274,12740,328.0458556,99.9883768
1275,12750,327.5979722,99.85186194
1276,12760,327.2217492,99.73718915
1277,12770,326.739433,99.59017918
1278,12780,326.1942552,99.42400898
1279,12790,325.7916805,99.30130423
1280,12800,325.8520777,99.31971328
1281,12810,325.0045939,99.06140022
1282,12820,325.6181787,99.24842088
1283,12830,324.0846893,98.78101329
1284,12840,323.8570808,98.71163823
1285,12850,323.2685491,98.53225377
1286,12860,322.7106855,98.36221693
1287,12870,322.2428293,98.21961438
1288,12880,321.7022357,98.05484145
1289,12890,321.0766195,97.86415363
1290,12900,320.3558134,97.64445192
1291,12910,319.692296,97.44221182
1292,12920,318.9764511,97.22402229
1293,12930,318.3573805,97.03532959
1294,12940,317.6692235,96.82557933
1295,12950,317.1466457,96.6662976
1296,12960,316.4414413,96.4513513
1297,12970,315.8070666,96.2579939
1298,12980,315.9019151,96.28690372
1299,12990,314.4515368,95.84482842
1300,13000,316.2341043,96.388155
1301,13010,313.149421,95.44794353
1302,13020,312.4883797,95.24645812
1303,13030,311.7584931,95.02398869
1304,13040,311.2317274,94.86343051
1305,13050,310.3204385,94.58566966
1306,13060,311.1054388,94.82493773
1307,13070,308.5349689,94.04145853
1308,13080,307.7742478,93.80959072
1309,13090,306.841517,93.52529439
1310,13100,305.9518645,93.25412831
1311,13110,305.0522947,92.97993943
1312,13120,304.2071095,92.72232696
1313,13130,305.6147989,93.1513907
1314,13140,304.0659866,92.67931271
1315,13150,303.0442989,92.3679023
1316,13160,300.7480662,91.66801058
1317,13170,299.9846031,91.43530702
1318,13180,299.1356941,91.17655957
1319,13190,298.3152603,90.92649134
1320,13200,297.3305535,90.62635272
1321,13210,296.2242445,90.28914972
1322,13220,307.7335299,93.79717992
1323,13230,293.4859143,89.45450667
1324,13240,292.1078118,89.03446104
1325,13250,290.9196018,88.67229463
1326,13260,289.4557256,88.22610517
1327,13270,291.2326639,88.76771595
1328,13280,286.8403007,87.42892366
1329,13290,285.3222082,86.96620906
1330,13300,283.6539548,86.45772543
1331,13310,293.2539127,89.38379258
1332,13320,280.311502,85.43894581
1333,13330,278.7633557,84.96707081
1334,13340,286.3739913,87.28679255
1335,13350,275.549019,83.98734098
1336,13360,274.1478772,83.56027296
1337,13370,272.6112966,83.0919232
1338,13380,271.020957,82.60718768
1339,13390,269.4695875,82.13433026
1340,13400,270.394386,82.41620885
1341,13410,266.2292983,81.14669011
1342,13420,267.8036481,81.62655194
1343,13430,263.6956024,80.37441962
1344,13440,263.4302162,80.29352989
1345,13450,264.4541963,80.60563905
1346,13460,266.5664414,81.24945134
1347,13470,262.5186607,80.01568779
1348,13480,265.014073,80.77628944
1349,13490,262.6042412,80.0417727
1350,13500,263.8903359,80.43377438
1351,13510,264.6254866,80.65784831
1352,13520,261.802677,79.79745594
1353,13530,261.7492621,79.78117509
1354,13540,262.4429299,79.99260502
1355,13550,260.8584981,79.50967022
1356,13560,261.0257516,79.5606491
1357,13570,261.203405,79.61479785
1358,13580,283.371646,86.37167771
1359,13590,261.585417,79.7312351
1360,13600,261.6201567,79.74182378
1361,13610,261.666241,79.75587026
1362,13620,261.7802647,79.79062469
1363,13630,269.8363637,82.24612366
1364,13640,261.4369902,79.6859946
1365,13650,261.8897585,79.82399838
1366,13660,262.2572132,79.93599858
1367,13670,262.5376486,80.02147528
1368,13680,262.8089827,80.10417792
1369,13690,263.1227841,80.19982459
1370,13700,263.5868585,80.34127448
1371,13710,264.0807649,80.49181713
1372,13720,264.9959074,80.77075257
1373,13730,266.3904968,81.19582342
1374,13740,267.0326907,81.39156411
1375,13750,267.9047708,81.65737414
1376,13760,268.7084742,81.90234294
1377,13770,269.6861203,82.20032945
1378,13780,270.8260906,82.54779242
1379,13790,272.0526265,82.92164057
1380,13800,273.4259642,83.3402339
1381,13810,274.9437632,83.80285903
1382,13820,276.3319385,84.22597484
1383,13830,298.9636063,91.1241072
1384,13840,278.6685828,84.93818405
1385,13850,280.0978384,85.37382114
1386,13860,281.5740118,85.82375878
1387,13870,283.0134914,86.26251218
1388,13880,284.3130127,86.65860627
1389,13890,285.6850202,87.07679415
1390,13900,287.0171198,87.48281812
1391,13910,288.2708407,87.86495224
1392,13920,289.6521734,88.28598245
1393,13930,290.9048117,88.66778662
1394,13940,292.0573573,89.01908251
1395,13950,293.4745272,89.4510359
1396,13960,294.7378446,89.83609505
1397,13970,296.0330112,90.23086182
1398,13980,297.3404448,90.62936757
1399,13990,298.7816952,91.06866069
1400,14000,300.0377284,91.4514996
1401,14010,301.1135629,91.77941399
1402,14020,302.3573997,92.15853544
1403,14030,303.5872749,92.5334014
1404,14040,304.6412611,92.85465639
1405,14050,305.904741,93.23976506
1406,14060,306.9335879,93.55335759
1407,14070,308.0442765,93.89189549
1408,14080,308.8871714,94.14880983
1409,14090,309.6425516,94.37904974
1410,14100,310.2449339,94.56265586
1411,14110,310.8124966,94.73564895
1412,14120,311.3678746,94.90492819
1413,14130,311.8103306,95.03978876
1414,14140,312.2166317,95.16362934
1415,14150,312.455746,95.23651139
1416,14160,312.6220552,95.28720242
1417,14170,312.6896896,95.30781738
1418,14180,312.6384132,95.29218835
1419,14190,312.5623867,95.26901546
1420,14200,312.6611055,95.29910496
1421,14210,313.9666436,95.69703297
1422,14220,312.7439505,95.32435611
1423,14230,312.6588797,95.29842654
1424,14240,313.0435369,95.41567006
1425,14250,312.7270525,95.3192056
1426,14260,312.6972199,95.31011263
1427,14270,312.7157207,95.31575166
1428,14280,312.6876993,95.30721075
1429,14290,312.6138815,95.28471109
1430,14300,312.7567813,95.32826695
1431,14310,312.622148,95.28723071
1432,14320,322.2259406,98.21446669
1433,14330,312.5920884,95.27806853
1434,14340,312.6118241,95.28408398
1435,14350,324.907639,99.03184837
1436,14360,312.7884495,95.33791942
1437,14370,312.8252127,95.34912482
1438,14380,312.8148357,95.34596193
1439,14390,312.795756,95.34014642
1440,14400,312.7751296,95.33385951
1441,14410,312.7859706,95.33716382
1442,14420,312.795081,95.33994068
1443,14430,312.792,95.33900161
1444,14440,312.7325643,95.32088559
1445,14450,312.6299498,95.28960871
1446,14460,312.6246504,95.28799345
1447,14470,312.6308983,95.28989782
1448,14480,312.7452912,95.32476475
1449,14490,312.8109372,95.34477365
1450,14500,313.3811809,95.51858395
1451,14510,314.9601003,95.99983856
1452,14520,315.0546396,96.02865414
1453,14530,316.0595956,96.33496475
1454,14540,317.4199777,96.74960919
1455,14550,318.7691775,97.16084529
1456,14560,320.1244572,97.57393455
1457,14570,321.4076142,97.96504082
1458,14580,322.7437573,98.37229721
1459,14590,324.0975877,98.78494474
1460,14600,325.3941186,99.18012736
1461,14610,326.7281574,99.58674237
1462,14620,328.062051,99.99331314
1463,14630,329.3868148,100.3971012
1464,14640,330.5965222,100.76582
1465,14650,331.9701415,101.1844991
1466,14660,333.3210816,101.5962657
1467,14670,346.8998254,105.7350668
1468,14680,335.9907224,102.4099722
1469,14690,337.2593326,102.7966446
1470,14700,338.5436357,103.1881002
1471,14710,339.8543568,103.587608
1472,14720,341.1014038,103.9677079
1473,14730,342.2461018,104.3166118
1474,14740,343.5546688,104.715463
1475,14750,347.5508216,105.9334904
1476,14760,345.9495451,105.4454213
1477,14770,347.1273381,105.8044127
1478,14780,348.3729025,106.1840607
1479,14790,349.5657137,106.5476295
1480,14800,350.7837194,106.9188777
1481,14810,353.8359109,107.8491856
1482,14820,353.0613027,107.6130851
1483,14830,354.417135,108.0263428
1484,14840,355.5325511,108.3663216
1485,14850,356.8069618,108.7547619
1486,14860,358.1491472,109.1638601
1487,14870,366.8914365,111.8285098
1488,14880,370.6603359,112.9772704
1489,14890,361.4627214,110.1738375
1490,14900,362.3915713,110.4569509
1491,14910,363.3274398,110.7422036
1492,14920,364.0836677,110.9727019
1493,14930,367.8763803,112.1287207
1494,14940,365.6028401,111.4357457
1495,14950,366.2440246,111.6311787
1496,14960,366.8124847,111.8044453
1497,14970,367.2291752,111.9314526
1498,14980,367.6466351,112.0586944
1499,14990,368.0961303,112.1957005
1500,15000,368.4453837,112.3021529
1501,15010,368.8476295,112.4247575
1502,15020,369.248433,112.5469224
1503,15030,369.6228784,112.6610533
1504,15040,369.9962433,112.774855
1505,15050,370.6719919,112.9808231
1506,15060,371.6243038,113.2710878
1507,15070,372.7499219,113.6141762
1508,15080,373.8841668,113.9598941
1509,15090,374.9214342,114.2760532
1510,15100,376.2231142,114.6728052
1511,15110,376.9454751,114.8929808
1512,15120,378.0116386,115.2179475
1513,15130,379.0950485,115.5481708
1514,15140,380.0847088,115.8498193
1515,15150,381.2198816,116.1958199
1516,15160,382.3276747,116.5334752
1517,15170,383.5012576,116.8911833
1518,15180,384.6121907,117.2297957
1519,15190,385.8787628,117.6158469
1520,15200,387.0858228,117.9837588
1521,15210,388.2565885,118.3406082
1522,15220,389.4387618,118.7009346
1523,15230,390.7818409,119.1103051
1524,15240,391.8946058,119.4494758
1525,15250,393.1270641,119.8251291
1526,15260,394.0114752,120.0946976
1527,15270,394.8561783,120.3521631
1528,15280,395.5234324,120.5555422
1529,15290,396.808919,120.9473585
1530,15300,410.6053599,125.1525137
1531,15310,397.7352304,121.2296982
1532,15320,397.5091386,121.1607855
1533,15330,402.4598143,122.6697514
1534,15340,408.5346869,124.5213726
1535,15350,403.8973984,123.107927
1536,15360,399.5846606,121.7934045
1537,15370,400.1576289,121.9680453
1538,15380,400.4098559,122.0449241
1539,15390,401.8189159,122.4744056
1540,15400,401.7546242,122.4548095
1541,15410,401.3418719,122.3290025
1542,15420,402.0764375,122.5528982
1543,15430,402.6738401,122.7349865
1544,15440,403.447564,122.9708175
1545,15450,404.1426659,123.1826846
1546,15460,404.894285,123.4117781
1547,15470,405.691122,123.654654
1548,15480,406.3423354,123.8531438
1549,15490,407.0679176,124.0743013
1550,15500,408.5379893,124.5223791
1551,15510,409.6047534,124.8475288
1552,15520,413.8273704,126.1345825
1553,15530,411.4034849,125.3957822
1554,15540,411.4799711,125.4190952
1555,15550,412.2535376,125.6548782
1556,15560,420.1552146,128.0633094
1557,15570,422.8005816,128.8696173
1558,15580,416.0242084,126.8041787
1559,15590,420.7130046,128.2333238
1560,15600,430.7205975,131.2836381
1561,15610,417.4716543,127.2453602
1562,15620,417.8147893,127.3499478
1563,15630,418.7062779,127.6216735
1564,15640,419.6517629,127.9098573
1565,15650,420.6437585,128.2122176
1566,15660,421.5928294,128.5014944
1567,15670,422.4658071,128.767578
1568,15680,423.2079261,128.9937759
1569,15690,424.1198091,129.2717178
1570,15700,424.9078964,129.5119268
1571,15710,425.5678866,129.7130918
1572,15720,426.2416243,129.9184471
1573,15730,426.8828055,130.1138791
1574,15740,427.5172792,130.3072667
1575,15750,428.18783,130.5116506
1576,15760,428.6729678,130.6595206
1577,15770,429.2365793,130.8313094
1578,15780,429.6585235,130.959918
1579,15790,429.9352953,131.044278
1580,15800,430.3232327,131.1625213
1581,15810,430.6572288,131.2643233
1582,15820,431.0533349,131.3850565
1583,15830,431.5415038,131.5338503
1584,15840,432.0206399,131.679891
1585,15850,477.5533392,145.5582578
1586,15860,433.1399836,132.021067
1587,15870,434.4472952,132.4195356
1588,15880,434.5847108,132.4614198
1589,15890,435.2850868,132.6748944
1590,15900,436.0549731,132.9095558
1591,15910,436.8041811,133.1379144
1592,15920,437.5368471,133.361231
1593,15930,438.3535852,133.6101728
1594,15940,439.0846659,133.8330062
1595,15950,439.8332857,134.0611855
1596,15960,440.5855841,134.290486
1597,15970,441.3528967,134.5243629
1598,15980,443.9593919,135.3188227
1599,15990,442.8629148,134.9846164
1600,16000,443.5600908,135.1971157
1601,16010,444.3172573,135.4279
1602,16020,453.4403704,138.2086249
