Index,Dist. Route (m),Elev. Lidar (ft),Elev. Lidar (m)
171,1710,152.5805126,46.50654023
172,1720,151.964069,46.31864825
173,1730,151.3596073,46.1344083
174,1740,150.7020526,45.93398562
175,1750,150.1589816,45.76845759
176,1760,149.5190072,45.57339338
177,1770,148.9204962,45.39096724
178,1780,148.3487346,45.21669431
179,1790,152.6355584,46.52331821
180,1800,154.6578941,47.13972612
181,1810,147.205371,44.86819709
182,1820,145.8953559,44.46890448
183,1830,145.2233623,44.26408082
184,1840,144.59891,44.07374776
185,1850,148.4905415,45.25991704
186,1860,143.3660731,43.69797907
187,1870,142.73934,43.50695083
188,1880,142.1796793,43.33636625
189,1890,141.5603283,43.14758806
190,1900,140.945853,42.96029601
191,1910,140.3689677,42.78446134
192,1920,139.6907057,42.5777271
193,1930,139.111648,42.40123031
194,1940,138.4143064,42.18868059
195,1950,163.1528733,49.72899577
196,1960,146.7543467,44.73072489
197,1970,136.2555082,41.53067891
198,1980,135.5542476,41.31693468
199,1990,134.8594315,41.10515473
200,2000,134.1649221,40.89346826
201,2010,133.3694071,40.65099528
202,2020,132.7661007,40.46710749
203,2030,132.597395,40.41568601
204,2040,132.0330053,40.24366001
205,2050,131.3398129,40.03237496
206,2060,134.6342155,41.03650889
207,2070,129.3063454,39.41257407
208,2080,128.5362526,39.17784979
209,2090,129.7226702,39.53946988
210,2100,155.7450361,47.471087
211,2110,125.3723377,38.21348853
212,2120,158.6477586,48.35583681
213,2130,135.5977102,41.33018208
214,2140,128.8658931,39.27832421
215,2150,122.6378764,37.38002474
216,2160,121.1946775,36.94013771
217,2170,119.6184951,36.45971731
218,2180,118.0522379,35.98232211
219,2190,116.5375121,35.52063368
220,2200,114.8699556,35.01236248
221,2210,113.4167604,34.56942856
222,2220,112.3011592,34.22939332
223,2230,112.30713,34.23121321
224,2240,121.4728898,37.02493682
225,2250,114.7549078,34.97729591
226,2260,113.5586849,34.61268717
227,2270,111.4285375,33.96341824
228,2280,109.6776292,33.42974139
229,2290,104.1493096,31.74470956
230,2300,102.3940425,31.20970416
231,2310,100.8376446,30.73531407
232,2320,100.580589,30.65696352
233,2330,99.89403002,30.44770035
234,2340,102.3571559,31.19846111
235,2350,106.5133879,32.46528065
236,2360,100.5797709,30.65671418
237,2370,94.60470564,28.83551428
238,2380,92.53575437,28.20489793
239,2390,90.45132522,27.56956393
240,2400,88.35070909,26.92929613
241,2410,86.4005628,26.33489154
242,2420,84.32467615,25.70216129
243,2430,83.77314429,25.53405438
244,2440,83.33278696,25.39983346
245,2450,82.60674778,25.17853672
246,2460,80.76729259,24.61787078
247,2470,78.65023141,23.97259053
248,2480,76.59960408,23.34755932
249,2490,79.28144678,24.16498498
250,2500,75.21543807,22.92566552
251,2510,77.08643745,23.49594614
252,2520,70.42614848,21.46589006
253,2530,69.97218302,21.32752139
254,2540,69.34716622,21.13701626
255,2550,68.66933639,20.93041373
256,2560,67.83550912,20.67626318
257,2570,67.24864472,20.49738691
258,2580,68.45042408,20.86368926
259,2590,66.50482035,20.27066924
260,2600,65.36161534,19.92222035
261,2610,64.83413174,19.76144335
262,2620,64.9252687,19.7892219
263,2630,68.75569509,20.95673586
264,2640,66.30831701,20.21077503
265,2650,62.83154762,19.15105572
266,2660,62.58391039,19.07557589
267,2670,62.30016022,18.98908883
268,2680,61.89577163,18.86583119
269,2690,61.52575612,18.75305046
270,2700,61.10534455,18.62490902
271,2710,60.78969025,18.52869759
272,2720,66.10783787,20.14966898
273,2730,59.91207128,18.26119933
274,2740,59.74665324,18.21077991
275,2750,67.73109558,20.64443793
276,2760,58.84521173,17.93602054
277,2770,58.45389547,17.81674734
278,2780,59.08615623,18.00946042
279,2790,60.38819842,18.40632288
280,2800,57.27007824,17.45591985
281,2810,57.35189512,17.48085763
282,2820,56.56493927,17.24099349
283,2830,56.12789189,17.10778145
284,2840,55.78473578,17.00318747
285,2850,55.23107674,16.83443219
286,2860,91.8232272,27.98771965
287,2870,54.90900026,16.73626328
288,2880,54.26426564,16.53974817
289,2890,62.61249138,19.08428737
290,2900,53.41273688,16.2802022
291,2910,53.00421474,16.15568465
292,2920,53.73545749,16.37856744
293,2930,52.2613119,15.92924787
294,2940,51.95195898,15.8349571
295,2950,51.51157961,15.70072947
296,2960,51.15882524,15.59320993
297,2970,50.82779663,15.49231241
298,2980,50.13081401,15.27987211
299,2990,99.93612846,30.46053196
300,3000,49.53129393,15.09713839
301,3010,49.12351293,14.97284674
302,3020,48.40590994,14.75412135
303,3030,47.75328324,14.55520073
304,3040,47.06781508,14.34627004
305,3050,46.35487691,14.12896648
306,3060,45.71858372,13.93502432
307,3070,45.0075892,13.71831319
308,3080,44.34900205,13.51757583
309,3090,43.66435577,13.30889564
310,3100,42.97903006,13.10000836
311,3110,42.43382022,12.9338284
312,3120,41.5865736,12.67558763
313,3130,40.86721888,12.45632832
314,3140,40.24336267,12.26617694
315,3150,39.19950099,11.9480079
316,3160,38.6936937,11.79383784
317,3170,38.03498108,11.59306223
318,3180,37.36229117,11.38802635
319,3190,36.80521261,11.2182288
320,3200,36.24690367,11.04805624
321,3210,35.59482342,10.84930218
322,3220,34.64260218,10.55906515
323,3230,33.90649257,10.33469893
324,3240,32.94357346,10.04120119
325,3250,32.12304099,9.791102895
326,3260,35.19355078,10.72699428
327,3270,31.27189076,9.531672305
328,3280,34.47659381,10.50846579
329,3290,34.46654445,10.50540275
330,3300,29.99923658,9.14376731
331,3310,33.52103274,10.21721078
332,3320,34.04009566,10.37542116
333,3330,34.52848013,10.52428074
334,3340,39.41708496,12.0143275
335,3350,29.13942799,8.881697651
336,3360,28.93106318,8.818188058
337,3370,28.63708921,8.72858479
338,3380,28.25858923,8.613217997
339,3390,28.3128828,8.629766676
340,3400,28.3460082,8.639863298
341,3410,28.83825693,8.789900713
342,3420,29.85220213,9.09895121
343,3430,31.21449942,9.514179424
344,3440,27.24377271,8.303901922
345,3450,27.2331601,8.300667199
346,3460,27.33379558,8.331340892
347,3470,28.67441819,8.739962664
348,3480,27.63086878,8.421888804
349,3490,27.52547425,8.389764552
350,3500,27.50431669,8.383315728
351,3510,27.83355261,8.483666837
352,3520,28.285669,8.621471912
353,3530,27.94304838,8.517041147
354,3540,28.58932701,8.714026874
355,3550,30.67071472,9.348433845
356,3560,29.27696236,8.923618127
357,3570,34.45825868,10.50287724
358,3580,28.50600065,8.688628998
359,3590,28.40292228,8.657210712
360,3600,28.30333748,8.626857265
361,3610,28.29088121,8.623060594
362,3620,28.42178129,8.662958937
363,3630,28.52755179,8.695197784
364,3640,28.55563107,8.70375635
365,3650,28.58653531,8.713175962
366,3660,28.72027891,8.753941012
367,3670,28.88336046,8.803648267
368,3680,28.87284268,8.800442447
369,3690,30.60769955,9.329226824
370,3700,28.81934031,8.784134927
371,3710,28.82001961,8.784341978
372,3720,29.11667915,8.874763804
373,3730,28.68320617,8.742641242
374,3740,30.41456202,9.270358505
375,3750,28.70315017,8.748720173
376,3760,28.8151656,8.782862476
377,3770,29.4058171,8.962893053
378,3780,28.62743269,8.725641485
379,3790,31.82907797,9.701502965
380,3800,31.18504992,9.505203214
381,3810,28.75962292,8.765933067
382,3820,28.71296453,8.751711589
383,3830,28.63369071,8.727548929
384,3840,28.53675448,8.698002764
385,3850,28.49233596,8.684464
386,3860,28.53479566,8.697405716
387,3870,28.67181006,8.739167707
388,3880,28.47142567,8.678090544
389,3890,28.52125616,8.693278877
390,3900,28.43874057,8.668128126
391,3910,28.39953731,8.656178974
392,3920,28.29157412,8.623271793
393,3930,28.44426237,8.669811171
394,3940,28.48513464,8.682269039
395,3950,28.49246609,8.684503665
396,3960,28.53269042,8.696764039
397,3970,28.58006579,8.711204052
398,3980,28.63795878,8.728849838
399,3990,28.54390296,8.700181623
400,4000,28.56135227,8.705500171
401,4010,28.63646161,8.7283935
402,4020,28.60626345,8.719189098
403,4030,29.2564021,8.91735136
404,4040,28.5264706,8.694868239
405,4050,30.36567765,9.255458547
406,4060,28.61662793,8.722348194
407,4070,29.70318096,9.053529558
408,4080,28.58168101,8.711696373
409,4090,28.58763885,8.713512323
410,4100,28.48342331,8.681747426
411,4110,29.92747806,9.121895314
412,4120,28.62819214,8.725872964
413,4130,28.59493389,8.715735849
414,4140,29.11908912,8.875498365
415,4150,169.7443745,51.73808536
416,4160,28.49339547,8.68478694
417,4170,28.6893816,8.74452351
418,4180,29.12484229,8.877251931
419,4190,28.64955176,8.732383377
420,4200,31.76396798,9.681657441
421,4210,40.85325001,12.4520706
422,4220,28.65032692,8.732619644
423,4230,28.76915345,8.768837973
424,4240,29.28460518,8.925947658
425,4250,28.87029249,8.79966515
426,4260,28.86534074,8.798155858
427,4270,28.84885056,8.793129651
428,4280,28.82400237,8.785555924
429,4290,28.79335373,8.776214216
430,4300,28.87863088,8.802206691
431,4310,28.80121665,8.778610835
432,4320,28.68754118,8.743962551
433,4330,28.67839813,8.741175751
434,4340,28.81618485,8.783173143
435,4350,30.14111345,9.187011378
436,4360,28.80794565,8.780661833
437,4370,30.64437945,9.340406857
438,4380,28.75983596,8.765998001
439,4390,28.77181594,8.769649499
440,4400,28.80548317,8.77991127
441,4410,28.83385769,8.788559824
442,4420,29.72195743,9.059252624
443,4430,28.83822359,8.789890551
444,4440,28.81622472,8.783185294
445,4450,28.59222033,8.714908757
446,4460,28.58978016,8.714164994
447,4470,28.71771834,8.75316055
448,4480,30.50308203,9.297339403
449,4490,28.6901816,8.744767352
450,4500,28.67471275,8.740052447
451,4510,29.54508847,9.005342965
452,4520,28.73644138,8.758867333
453,4530,28.75747745,8.765279126
454,4540,29.3512473,8.946260178
455,4550,28.80926374,8.781063588
456,4560,28.76672621,8.768098149
457,4570,28.79558195,8.776893377
458,4580,28.72688645,8.75595499
459,4590,28.71684759,8.752895144
460,4600,28.64538535,8.731113454
461,4610,28.62816361,8.725864269
462,4620,28.64108394,8.729802384
463,4630,28.60839034,8.719837375
464,4640,28.61860996,8.722952316
465,4650,28.62520219,8.724961627
466,4660,29.06410166,8.858738186
467,4670,28.68501899,8.743193788
468,4680,28.6131822,8.721297934
469,4690,28.61896655,8.723061005
470,4700,28.66260946,8.736363365
471,4710,28.87286241,8.800448462
472,4720,28.85305102,8.79440995
473,4730,28.76983235,8.769044901
474,4740,59.54175726,18.14832761
475,4750,71.39937947,21.76253086
476,4760,28.76658652,8.768055571
477,4770,28.79410951,8.776444578
478,4780,55.24109934,16.83748708
479,4790,72.55416695,22.11451009
480,4800,80.48855053,24.5329102
481,4810,28.64855221,8.732078712
482,4820,28.55397423,8.703251344
483,4830,53.10273013,16.18571214
484,4840,61.63813377,18.78730317
485,4850,40.44239674,12.32684253
486,4860,28.59118257,8.714592448
487,4870,28.55357502,8.703129665
488,4880,28.63707806,8.728581391
489,4890,28.62497224,8.724891539
490,4900,28.49017516,8.68380539
491,4910,28.53707728,8.698101155
492,4920,28.54031035,8.699086594
493,4930,28.53520389,8.697530146
494,4940,28.56602209,8.706923534
495,4950,29.79751368,9.082282169
496,4960,28.50385913,8.687976264
497,4970,28.57320213,8.70911201
498,4980,28.56085475,8.705348527
499,4990,28.57274101,8.708971461
500,5000,28.39539876,8.654917543
501,5010,28.59702614,8.716373569
502,5020,31.57246718,9.623287996
503,5030,28.74486361,8.761434428
504,5040,28.74574548,8.761703224
505,5050,28.70045037,8.747897271
506,5060,28.75279151,8.763850852
507,5070,28.72527584,8.755464075
508,5080,29.22832906,8.908794697
509,5090,30.00624889,9.145904661
510,5100,28.73032653,8.757003528
511,5110,28.77654785,8.771091784
512,5120,29.35991226,8.948901256
513,5130,28.79686223,8.777283608
514,5140,28.82649005,8.786314167
515,5150,28.80105224,8.778560722
516,5160,28.78935082,8.774994131
517,5170,29.91111227,9.116907019
518,5180,28.8180161,8.783731309
519,5190,28.81837909,8.783841947
520,5200,28.7444413,8.761305708
521,5210,28.78771345,8.774495059
522,5220,28.76560589,8.767756675
523,5230,28.74484367,8.76142835
524,5240,28.76252621,8.766817989
525,5250,28.7607043,8.766262671
526,5260,28.79648262,8.777167903
527,5270,28.87691644,8.80168413
528,5280,53.99435384,16.45747905
529,5290,52.73648773,16.07408146
530,5300,28.95809347,8.826426888
531,5310,59.03632506,17.99427188
532,5320,68.1721351,20.77886678
533,5330,45.10319725,13.74745452
534,5340,28.79444938,8.776548172
535,5350,28.71945675,8.753690419
536,5360,28.83545061,8.789045345
537,5370,29.07976609,8.863512705
538,5380,28.83652713,8.789373468
539,5390,28.82260147,8.785128927
540,5400,28.78181561,8.772697397
541,5410,28.81660156,8.783300157
542,5420,28.86754101,8.798826501
543,5430,28.81276559,8.782130951
544,5440,28.67122312,8.738988808
545,5450,28.73595641,8.758719512
546,5460,28.78473251,8.77358647
547,5470,28.8359733,8.789204662
548,5480,28.86399951,8.79774705
549,5490,28.86159469,8.797014063
550,5500,28.83825162,8.789899093
551,5510,28.81799056,8.783723524
552,5520,35.35449853,10.77605115
553,5530,28.84551521,8.792113035
554,5540,29.07633642,8.862467341
555,5550,29.09533787,8.868258983
556,5560,29.16002784,8.887976485
557,5570,29.40872974,8.963780824
558,5580,29.64252421,9.035041378
559,5590,30.02576003,9.151851657
560,5600,30.66649444,9.347147505
561,5610,31.67982483,9.656010609
562,5620,32.0076171,9.755921692
563,5630,32.69504487,9.965449677
564,5640,33.32748411,10.15821716
565,5650,34.00632353,10.36512741
566,5660,34.64299634,10.55918529
567,5670,35.34600547,10.77346247
568,5680,36.06482383,10.9925583
569,5690,36.81671399,11.22173443
570,5700,37.52546414,11.43776147
571,5710,38.19556665,11.64200871
572,5720,38.93401465,11.86708766
573,5730,39.76137422,12.11926686
574,5740,40.46862838,12.33483793
575,5750,41.16172634,12.54609419
576,5760,41.77407008,12.73273656
577,5770,151.8117908,46.27223383
578,5780,199.5299167,60.81671862
579,5790,199.1519377,60.70151061
580,5800,45.57235244,13.89045302
581,5810,45.15400162,13.76293969
582,5820,45.92408355,13.99766067
583,5830,46.55830643,14.1909718
584,5840,47.26011416,14.4048828
585,5850,48.00056871,14.63057334
586,5860,48.6691918,14.83436966
587,5870,49.38978334,15.05400596
588,5880,50.04280847,15.25304802
589,5890,50.74914824,15.46834038
590,5900,52.51607011,16.00689817
591,5910,52.22308001,15.91759479
592,5920,52.96595948,16.14402445
593,5930,53.63917543,16.34922067
594,5940,54.34365412,16.56394578
595,5950,55.13773325,16.8059811
596,5960,55.77002249,16.99870286
597,5970,56.4146124,17.19517386
598,5980,56.59562567,17.2503467
599,5990,56.95248428,17.35911721
600,6000,70.68152448,21.54372866
601,6010,57.38933349,17.49226885
602,6020,57.40522683,17.49711314
603,6030,56.9674502,17.36367882
604,6040,56.66629126,17.27188558
605,6050,56.27210666,17.15173811
606,6060,56.20634598,17.13169425
607,6070,55.9327893,17.04831418
608,6080,60.46176984,18.42874745
609,6090,55.71796826,16.98283673
610,6100,55.4742797,16.90856045
611,6110,55.17685221,16.81790455
612,6120,54.70250572,16.67332374
613,6130,54.6618999,16.66094709
614,6140,54.41374512,16.58530951
615,6150,54.41147186,16.58461662
616,6160,54.66303871,16.6612942
617,6170,54.96613027,16.75367651
618,6180,57.73550264,17.5977812
619,6190,55.12380216,16.8017349
620,6200,59.77238108,18.21862175
621,6210,54.50347389,16.61265884
622,6220,54.54780544,16.6261711
623,6230,54.60259573,16.64287118
624,6240,54.70310764,16.67350721
625,6250,54.82460676,16.71054014
626,6260,54.91136149,16.73698298
627,6270,55.23629579,16.83602296
628,6280,55.04237153,16.77691484
629,6290,55.10453075,16.79586097
630,6300,55.24254146,16.83792664
631,6310,55.31570532,16.86022698
632,6320,55.35319134,16.87165272
633,6330,55.45435195,16.90248647
634,6340,55.5505471,16.93180676
635,6350,55.78199984,17.00235355
636,6360,55.7217978,16.98400397
637,6370,55.7907596,17.00502353
638,6380,55.8390543,17.01974375
639,6390,55.95688647,17.055659
640,6400,55.85379217,17.02423585
641,6410,56.20368286,17.13088254
642,6420,56.77762785,17.30582097
643,6430,57.77001356,17.60830013
644,6440,59.03487839,17.99383093
645,6450,59.62098897,18.17247744
646,6460,60.55433405,18.45696102
647,6470,61.46050298,18.73316131
648,6480,64.04686106,19.52148325
649,6490,63.0630317,19.22161206
650,6500,64.03171408,19.51686645
651,6510,65.81176468,20.05942587
652,6520,66.92019882,20.3972766
653,6530,67.17266781,20.47422915
654,6540,65.30362779,19.90454575
655,6550,66.88842823,20.38759292
656,6560,64.24090886,19.58062902
657,6570,65.11302182,19.84644905
658,6580,63.58926543,19.3820081
659,6590,63.49579177,19.35351733
660,6600,63.30215686,19.29449741
661,6610,63.07122106,19.22410818
662,6620,65.04481226,19.82565878
663,6630,62.6522675,19.09641113
664,6640,62.33724345,19.0003918
665,6650,62.13714385,18.93940144
666,6660,61.95862449,18.88498874
667,6670,62.03983583,18.90974196
668,6680,61.12493153,18.63087913
669,6690,60.71128854,18.50480075
670,6700,60.43281296,18.41992139
671,6710,60.07074365,18.30956266
672,6720,66.45645774,20.25592832
673,6730,59.40997174,18.10815939
674,6740,58.89009763,17.94970176
675,6750,64.66750595,19.71065581
676,6760,58.18830889,17.73579655
677,6770,58.00764592,17.68073048
678,6780,57.93360474,17.65816273
679,6790,57.15692262,17.42143001
680,6800,56.79734652,17.31183122
681,6810,56.39235643,17.18839024
682,6820,55.93323394,17.04844971
683,6830,55.50443389,16.91775145
684,6840,55.31616518,16.86036715
685,6850,54.90423719,16.7348115
686,6860,55.14099195,16.80697435
687,6870,59.4853752,18.13114236
688,6880,56.23912294,17.14168467
689,6890,56.07482521,17.09160673
690,6900,88.09691692,26.85194028
691,6910,52.51754881,16.00734888
692,6920,52.28790505,15.93735346
693,6930,54.14614333,16.50374449
694,6940,51.52698298,15.70542441
695,6950,53.3447906,16.25949218
696,6960,50.71633415,15.45833865
697,6970,50.38719791,15.35801792
698,6980,50.05296489,15.2561437
699,6990,49.53879475,15.09942464
700,7000,49.25161179,15.01189127
701,7010,48.83587445,14.88517453
702,7020,48.4959988,14.78158043
703,7030,48.14871057,14.67572698
704,7040,47.74041965,14.55127991
705,7050,47.2544462,14.4031552
706,7060,47.98092517,14.62458599
707,7070,46.63758209,14.21513502
708,7080,46.10001851,14.05128564
709,7090,48.68305713,14.83859581
710,7100,45.4114446,13.84140831
711,7110,46.06039572,14.03920862
712,7120,44.68403087,13.61969261
713,7130,45.51755847,13.87375182
714,7140,43.96570432,13.40074668
715,7150,65.59554712,19.99352276
716,7160,43.09464192,13.13524686
717,7170,42.79486173,13.04387386
718,7180,42.52285883,12.96096737
719,7190,42.07086361,12.82319923
720,7200,41.73655702,12.72130258
721,7210,41.35410875,12.60473235
722,7220,52.38683031,15.96750588
723,7230,40.65303006,12.39104356
724,7240,40.82324472,12.44292499
725,7250,39.96498645,12.18132787
726,7260,43.55913856,13.27682543
727,7270,39.27509176,11.97104797
728,7280,39.06121878,11.90585948
729,7290,38.95586138,11.87374655
730,7300,38.61597857,11.77015027
731,7310,38.71967747,11.80175769
732,7320,38.31611949,11.67875322
733,7330,38.35078865,11.68932038
734,7340,38.43703695,11.71560886
735,7350,38.64198534,11.77807713
736,7360,38.71802966,11.80125544
737,7370,39.0506167,11.90262797
738,7380,39.27633062,11.97142557
739,7390,39.2057559,11.9499144
740,7400,91.11338148,27.77135868
741,7410,43.5001199,13.25883655
742,7420,42.95130275,13.09155708
743,7430,40.023601,12.19919359
744,7440,52.9369859,16.1351933
745,7450,66.06777925,20.13745911
746,7460,40.15992606,12.24074546
747,7470,40.29961507,12.28332267
748,7480,40.35135516,12.29909305
749,7490,40.47036962,12.33536866
750,7500,122.7493714,37.4140084
751,7510,40.74564004,12.41927108
752,7520,40.82000776,12.44193836
753,7530,40.9146129,12.47077401
754,7540,41.09961591,12.52716293
755,7550,43.23611871,13.17836898
756,7560,41.87073054,12.76219867
757,7570,41.10445454,12.52863774
758,7580,41.28369996,12.58327175
759,7590,41.32700009,12.59646963
760,7600,41.44258693,12.6317005
761,7610,41.56688906,12.66958779
762,7620,41.74234946,12.72306812
763,7630,41.85212381,12.75652734
764,7640,42.01102989,12.80496191
765,7650,42.18183362,12.85702289
766,7660,42.352666,12.9090926
767,7670,42.44455178,12.93709938
768,7680,42.59416067,12.98270017
769,7690,42.73267428,13.02491912
770,7700,45.58462467,13.8941936
771,7710,42.97281181,13.09811304
772,7720,43.19882467,13.16700176
773,7730,43.29120687,13.19515985
774,7740,43.36648536,13.21810474
775,7750,43.54088769,13.27126257
776,7760,43.72127803,13.32624554
777,7770,43.86611325,13.37039132
778,7780,43.93848199,13.39244931
779,7790,44.00414571,13.41246361
780,7800,44.06454953,13.4308747
781,7810,44.11668158,13.44676455
782,7820,44.27024173,13.49356968
783,7830,44.28036129,13.49665412
784,7840,44.36033435,13.52102991
785,7850,51.7411148,15.77069179
786,7860,44.47557265,13.55615454
787,7870,44.58403925,13.58921516
788,7880,47.9529368,14.61605514
789,7890,44.48902205,13.56025392
790,7900,44.36180859,13.52147926
791,7910,44.27145975,13.49394093
792,7920,44.16448095,13.46133379
793,7930,44.16283707,13.46083274
794,7940,55.28724124,16.85155113
795,7950,43.90127377,13.38110825
796,7960,43.79561607,13.34890378
797,7970,43.68922085,13.31647452
798,7980,43.50792477,13.26121547
799,7990,43.40287632,13.2291967
800,8000,43.33033209,13.20708522
801,8010,47.08227816,14.35067838
802,8020,82.50641558,25.14795547
803,8030,42.96325061,13.09519879
804,8040,43.16362243,13.15627212
805,8050,42.83295924,13.05548598
806,8060,44.32045774,13.50887552
807,8070,42.13815796,12.84371055
808,8080,42.02216138,12.80835479
809,8090,41.60368304,12.68080259
810,8100,41.46706341,12.63916093
811,8110,50.83795518,15.49540874
812,8120,41.07674094,12.52019064
813,8130,40.94038487,12.47862931
814,8140,40.77081538,12.42694453
815,8150,40.52585708,12.35228124
816,8160,40.41375506,12.31811254
817,8170,40.19617235,12.25179333
818,8180,41.27768367,12.58143798
819,8190,39.84511819,12.14479203
820,8200,39.61500448,12.07465337
821,8210,39.4299345,12.01824404
822,8220,57.03397915,17.38395685
823,8230,39.04002688,11.89940019
824,8240,39.05175647,11.90297537
825,8250,91.79423945,27.97888419
